Year,Quarter,Origin,N.L.,P.E.I.,N.S.,N.B.,Que.,Ont.,Man.,Sask.,Alta.,B.C.,Y.T.,N.W.T.,Nvt.,Total
2012,2,N.W.T.,22,4,81,8,18,133,4,40,330,129,38,0,13,820
2012,2,Nvt.,44,4,64,20,40,92,68,18,51,5,0,17,0,423
2012,3,N.L.,0,41,276,100,61,641,49,11,550,152,19,0,23,1923
2012,3,P.E.I.,50,0,113,151,30,297,0,4,269,67,8,14,6,1009
2012,3,N.S.,239,144,0,559,284,1731,118,142,1636,482,23,33,10,5401
2012,3,N.B.,95,159,669,0,616,1028,69,49,1083,257,2,0,6,4033
2012,3,Que.,62,35,279,531,0,5472,177,169,1539,897,13,17,39,9230
2012,3,Ont.,834,138,1570,828,3879,0,1256,1534,7984,4280,64,94,68,22529
2012,3,Man.,23,7,120,33,146,1227,0,706,1501,946,10,5,19,4743
2012,3,Sask.,58,13,86,43,72,807,443,0,2544,995,0,11,0,5072
2012,3,Alta.,701,113,724,490,835,3674,631,2172,0,6160,81,157,29,15767
2012,3,B.C.,87,36,386,160,724,3777,584,948,8121,0,108,94,9,15034
2012,3,Y.T.,0,0,0,0,3,46,22,3,82,123,0,12,0,291
2012,3,N.W.T.,30,15,19,9,32,83,21,49,214,62,21,0,7,562
2012,3,Nvt.,25,0,0,25,36,54,19,0,29,18,0,20,0,226
2012,4,N.L.,0,0,106,48,29,372,23,57,447,58,0,0,0,1140
2012,4,P.E.I.,38,0,131,39,10,177,0,0,225,67,0,0,0,687
2012,4,N.S.,150,95,0,375,91,879,37,66,1038,241,43,16,12,3043
2012,4,N.B.,76,44,431,0,198,508,42,64,848,107,2,6,20,2346
2012,4,Que.,47,3,105,168,0,3055,69,60,1029,381,7,0,4,4928
2012,4,Ont.,499,144,866,375,1819,0,589,717,4715,2153,19,53,46,11995
2012,4,Man.,49,4,50,34,78,730,0,319,829,485,0,12,13,2603
2012,4,Sask.,51,4,33,29,47,486,346,0,1808,601,0,8,0,3413
2012,4,Alta.,333,34,338,260,193,1867,518,1226,0,3133,26,90,8,8026
2012,4,B.C.,55,8,274,49,444,2197,306,515,4513,0,135,58,8,8562
2012,4,Y.T.,0,0,56,0,3,23,0,14,103,94,0,0,0,293
2012,4,N.W.T.,0,0,0,0,4,33,21,11,175,76,14,0,11,345
2012,4,Nvt.,21,0,0,0,37,38,24,2,0,8,2,18,0,150
2013,1,N.L.,0,38,183,155,52,396,23,50,817,107,0,39,0,1860
2013,1,P.E.I.,14,0,99,145,49,210,0,20,175,32,0,15,5,764
2013,1,N.S.,333,72,0,541,75,1099,82,96,1271,375,0,45,10,3999
2013,1,N.B.,152,148,436,0,199,688,51,72,986,151,1,21,13,2918
2013,1,Que.,31,16,118,308,0,2891,85,61,1170,423,19,17,34,5173
2013,1,Ont.,610,206,1115,593,2610,0,809,757,6756,2693,48,158,81,16436
2013,1,Man.,71,15,66,43,45,905,0,530,1362,641,4,4,8,3694
2013,1,Sask.,13,0,72,44,39,581,464,0,2315,766,15,42,21,4372
2013,1,Alta.,750,118,517,343,313,2549,752,1628,0,4491,73,147,11,11692
2013,1,B.C.,155,47,269,121,223,2319,383,606,6056,0,65,82,32,10358
2013,1,Y.T.,5,1,65,0,14,29,0,3,102,114,0,35,0,368
2013,1,N.W.T.,7,10,38,7,0,71,0,38,378,111,24,0,17,701
2013,1,Nvt.,21,4,0,15,0,127,14,7,50,71,0,55,0,364
2013,2,N.L.,0,37,408,137,66,535,41,66,1316,167,7,20,47,2847
2013,2,P.E.I.,7,0,165,162,35,360,31,53,310,39,2,0,2,1166
2013,2,N.S.,339,139,0,597,162,1575,76,159,1682,423,88,63,23,5326
2013,2,N.B.,142,95,708,0,354,955,39,107,1129,218,0,14,0,3761
2013,2,Que.,108,70,262,428,0,6257,122,190,1780,1080,26,24,47,10394
2013,2,Ont.,756,358,1559,928,3884,0,1189,1452,9163,4950,97,121,191,24648
2013,2,Man.,55,3,70,69,155,1311,0,916,1824,962,25,51,40,5481
2013,2,Sask.,26,52,101,25,86,807,562,0,3386,986,12,34,0,6077
2013,2,Alta.,962,169,795,556,535,4371,788,2660,0,7405,64,133,32,18470
2013,2,B.C.,117,86,469,192,683,4184,584,924,8858,0,169,115,41,16422
2013,2,Y.T.,10,0,22,14,28,37,3,28,99,260,0,16,0,517
2013,2,N.W.T.,46,0,58,24,11,127,23,50,267,194,34,0,31,865
2013,2,Nvt.,12,4,25,15,5,121,30,15,19,6,5,22,0,279
2013,3,N.L.,0,31,267,62,40,659,27,59,555,141,0,19,0,1860
2013,3,P.E.I.,13,0,178,136,29,269,0,28,235,85,0,0,2,975
2013,3,N.S.,259,118,0,582,249,1422,120,129,1585,371,16,7,23,4881
2013,3,N.B.,36,130,483,0,586,1066,55,148,1246,284,9,10,17,4070
2013,3,Que.,67,27,255,475,0,6144,117,103,2298,919,13,0,27,10445
2013,3,Ont.,614,171,1262,768,3515,0,994,893,8587,4149,18,76,46,21093
2013,3,Man.,95,17,45,40,121,1348,0,497,1654,903,5,15,5,4745
2013,3,Sask.,39,20,77,2,51,869,447,0,2530,997,0,14,0,5046
2013,3,Alta.,611,144,650,530,492,3793,799,2160,0,5952,25,103,18,15277
2013,3,B.C.,52,28,313,131,559,3297,452,895,6460,0,37,61,38,12323
2013,3,Y.T.,2,2,11,4,12,45,3,16,120,184,0,4,0,403
2013,3,N.W.T.,0,7,22,0,23,76,9,42,213,117,20,0,10,539
2013,3,Nvt.,17,0,4,11,32,43,12,0,28,43,5,3,0,198
2013,4,N.L.,0,18,129,95,54,280,13,23,321,43,2,0,0,978
2013,4,P.E.I.,7,0,110,82,21,159,0,8,176,25,2,9,0,599
2013,4,N.S.,104,47,0,269,82,752,15,126,786,174,7,37,0,2399
2013,4,N.B.,75,52,372,0,252,555,25,0,658,147,0,0,0,2136
2013,4,Que.,41,13,119,204,0,3761,88,96,1386,542,19,0,11,6280
2013,4,Ont.,449,138,764,598,2127,0,623,576,5499,2519,30,21,4,13348
2013,4,Man.,4,0,94,34,91,723,0,520,999,703,0,5,21,3194
2013,4,Sask.,14,0,35,70,69,594,299,0,1768,721,0,0,0,3570
2013,4,Alta.,417,70,566,377,448,2763,486,1311,0,4357,0,92,13,10900
2013,4,B.C.,33,50,251,105,431,2264,218,431,4552,0,97,102,21,8555
2013,4,Y.T.,0,0,21,0,26,48,0,13,68,86,0,8,0,270
2013,4,N.W.T.,49,3,13,8,5,38,0,20,171,45,17,0,0,369
2013,4,Nvt.,27,0,26,0,8,65,15,7,3,0,0,12,0,163
2014,1,N.L.,0,18,289,109,29,423,76,11,980,106,0,20,37,2098
2014,1,P.E.I.,34,0,178,55,15,115,17,11,229,60,0,4,0,718
2014,1,N.S.,285,99,0,511,113,1076,44,116,1546,363,7,49,18,4227
2014,1,N.B.,112,51,540,0,183,765,82,50,1007,139,9,7,17,2962
2014,1,Que.,47,11,116,281,0,3279,76,95,1220,617,13,17,8,5780
2014,1,Ont.,578,162,1003,652,2409,0,811,1055,6606,3380,117,200,94,17067
2014,1,Man.,18,12,119,57,44,872,0,636,1500,728,0,5,22,4013
2014,1,Sask.,22,7,90,27,19,524,471,0,2618,886,20,44,0,4728
2014,1,Alta.,549,82,648,507,471,2883,540,1842,0,5700,122,173,5,13522
2014,1,B.C.,123,34,228,111,221,2658,212,644,6103,0,175,113,7,10629
2014,1,Y.T.,0,2,11,0,22,7,12,6,90,173,0,3,0,326
2014,1,N.W.T.,46,0,24,7,5,81,9,23,367,160,21,0,63,806
2014,1,Nvt.,25,0,13,11,3,43,17,10,24,40,4,31,0,221
2014,2,N.L.,0,18,320,134,73,556,32,56,1156,175,10,50,37,2617
2014,2,P.E.I.,35,0,141,85,18,307,6,12,296,108,2,8,4,1022
2014,2,N.S.,331,220,0,675,146,1503,57,72,1893,592,39,48,43,5619
2014,2,N.B.,250,87,903,0,371,905,81,144,1398,291,9,37,24,4500
2014,2,Que.,91,44,249,548,0,5706,123,222,2169,1192,42,49,45,10480
2014,2,Ont.,866,252,2087,953,3611,0,1020,1441,9909,6320,127,158,150,26894
2014,2,Man.,41,0,117,76,144,1453,0,777,1711,1230,39,41,5,5634
2014,2,Sask.,64,19,135,29,121,949,647,0,3757,1559,16,6,22,7324
2014,2,Alta.,1006,103,856,488,677,4373,818,2631,0,9362,135,254,17,20720
2014,2,B.C.,171,40,335,192,589,4119,688,778,8825,0,220,155,67,16179
2014,2,Y.T.,3,1,4,0,4,47,3,20,126,229,0,9,2,448
2014,2,N.W.T.,13,3,52,23,21,57,45,76,323,193,41,0,26,873
2014,2,Nvt.,52,22,30,37,41,104,31,0,50,51,8,20,0,446
2014,3,N.L.,0,16,309,69,40,610,41,35,549,134,8,44,11,1866
2014,3,P.E.I.,31,0,123,85,32,268,4,56,185,70,0,0,1,855
2014,3,N.S.,310,172,0,436,276,1320,69,62,1390,397,4,15,10,4461
2014,3,N.B.,111,36,583,0,438,1000,70,102,971,316,12,12,7,3658
2014,3,Que.,18,24,191,468,0,6087,91,162,2452,1303,10,31,9,10846
2014,3,Ont.,503,187,1317,865,3252,0,919,992,7128,5200,49,122,54,20588
2014,3,Man.,28,0,118,26,110,1299,0,516,1514,1135,0,27,12,4785
2014,3,Sask.,44,0,40,70,106,1072,472,0,2131,1272,0,12,0,5219
2014,3,Alta.,478,104,892,413,655,4159,617,1826,0,6480,74,102,3,15803
2014,3,B.C.,88,14,298,97,422,3359,330,535,5617,0,117,76,11,10964
2014,3,Y.T.,0,2,17,0,31,32,0,16,60,135,0,0,3,296
2014,3,N.W.T.,0,3,17,24,0,53,32,16,185,70,25,0,6,431
2014,3,Nvt.,8,0,22,17,32,30,6,0,7,46,4,22,0,194
2014,4,N.L.,0,16,107,48,63,299,18,10,321,85,0,0,34,1001
2014,4,P.E.I.,32,0,137,17,2,84,0,12,184,36,0,0,2,506
2014,4,N.S.,100,13,0,324,76,768,25,57,893,218,11,11,3,2499
2014,4,N.B.,50,62,333,0,272,462,58,30,600,66,0,6,0,1939
2014,4,Que.,62,0,163,253,0,3469,94,51,1077,598,4,0,18,5789
2014,4,Ont.,479,84,687,497,2248,0,512,597,5224,3105,14,55,16,13518
2014,4,Man.,20,14,67,42,92,708,0,383,612,786,13,10,0,2747
2014,4,Sask.,28,21,64,11,34,569,298,0,1650,754,0,7,0,3436
2014,4,Alta.,344,92,445,366,443,2788,474,1433,0,4991,65,123,10,11574
2014,4,B.C.,32,47,131,92,415,2058,229,478,3810,0,18,77,14,7401
2014,4,Y.T.,4,2,0,13,3,23,4,18,96,124,0,0,0,287
2014,4,N.W.T.,0,3,13,5,0,47,11,40,173,48,0,0,2,342
2014,4,Nvt.,4,3,6,13,0,57,3,0,10,9,20,6,0,131
2015,1,N.L.,0,26,265,204,28,488,15,35,791,125,0,10,6,1993
2015,1,P.E.I.,23,0,181,118,0,185,5,17,214,47,10,4,1,805
2015,1,N.S.,312,173,0,608,146,1272,73,141,1625,374,0,52,6,4782
2015,1,N.B.,116,140,548,0,266,893,29,53,1033,223,0,36,4,3341
2015,1,Que.,29,26,70,305,0,3869,72,69,1480,622,21,3,28,6594
2015,1,Ont.,766,183,1137,714,2381,0,885,1022,7016,4009,45,110,82,18350
2015,1,Man.,37,24,75,108,103,1026,0,666,1450,1118,0,32,21,4660
2015,1,Sask.,48,41,105,48,55,770,594,0,2952,1216,30,24,3,5886
2015,1,Alta.,727,78,747,583,573,3799,647,1850,0,7072,59,220,12,16367
2015,1,B.C.,136,0,264,107,318,2540,544,567,5923,0,75,43,7,10524
2015,1,Y.T.,0,0,17,0,7,18,12,9,57,105,0,0,0,225
2015,1,N.W.T.,27,3,32,0,0,81,17,0,297,91,69,0,19,636
2015,1,Nvt.,20,0,12,6,8,134,29,21,11,14,3,31,0,289
2015,2,N.L.,0,24,419,143,54,761,42,86,998,216,0,0,23,2766
2015,2,P.E.I.,27,0,201,114,59,315,13,5,346,107,0,13,2,1202
2015,2,N.S.,330,195,0,650,244,1956,149,144,1654,621,13,45,49,6050
2015,2,N.B.,129,117,925,0,406,981,89,57,1083,357,0,25,6,4175
2015,2,Que.,77,72,366,389,0,6905,198,211,2290,1326,34,36,54,11958
2015,2,Ont.,810,363,2089,993,3530,0,1375,1335,8635,6585,142,134,169,26160
2015,2,Man.,92,0,120,48,97,1639,0,704,2068,1306,43,4,28,6149
2015,2,Sask.,43,31,99,70,103,1363,677,0,3979,1575,34,65,24,8063
2015,2,Alta.,995,214,1071,695,850,5629,1026,2580,0,10822,101,124,29,24136
2015,2,B.C.,162,50,545,143,682,4386,765,1015,8310,0,262,79,40,16439
2015,2,Y.T.,6,5,7,0,10,67,13,13,123,237,0,41,6,528
2015,2,N.W.T.,36,3,56,18,30,76,11,41,273,148,34,0,5,731
2015,2,Nvt.,65,3,50,8,53,147,6,8,27,13,0,28,0,408
2015,3,N.L.,0,17,324,91,77,629,5,42,431,188,0,7,0,1811
2015,3,P.E.I.,5,0,89,129,31,254,7,0,127,131,0,1,0,774
2015,3,N.S.,269,118,0,545,214,1691,158,137,1024,497,6,26,16,4701
2015,3,N.B.,89,87,703,0,573,1171,71,25,750,249,4,1,0,3723
2015,3,Que.,55,14,187,460,0,6530,118,172,1646,1138,0,72,18,10410
2015,3,Ont.,688,132,1469,1064,4185,0,1172,1068,5855,5568,24,184,43,21452
2015,3,Man.,33,6,97,35,118,1751,0,491,1412,1193,0,24,6,5166
2015,3,Sask.,3,12,98,39,118,1346,473,0,2294,1276,7,7,19,5692
2015,3,Alta.,631,274,1072,646,965,5662,940,2191,0,8359,111,201,25,21077
2015,3,B.C.,82,7,440,82,490,4132,546,625,5205,0,179,37,9,11834
2015,3,Y.T.,1,0,11,0,18,43,9,0,107,229,0,15,0,433
2015,3,N.W.T.,15,10,35,0,25,58,14,26,203,169,10,0,11,576
2015,3,Nvt.,0,3,39,29,16,96,10,0,26,20,7,6,0,252
2015,4,N.L.,0,6,192,58,36,263,5,30,332,94,0,8,12,1036
2015,4,P.E.I.,12,0,74,27,6,134,3,30,119,93,0,2,0,500
2015,4,N.S.,152,73,0,373,85,755,69,16,483,193,0,26,0,2225
2015,4,N.B.,56,54,406,0,163,452,23,27,328,153,2,13,0,1677
2015,4,Que.,14,20,189,231,0,3223,102,18,722,699,16,0,54,5288
2015,4,Ont.,325,185,772,423,1852,0,691,520,2653,2887,30,35,39,10412
2015,4,Man.,15,6,42,10,56,714,0,412,695,696,0,6,6,2658
2015,4,Sask.,9,0,60,46,79,632,193,0,1622,867,13,10,0,3531
2015,4,Alta.,355,98,693,460,558,3404,566,1420,0,5179,49,116,0,12898
2015,4,B.C.,147,48,182,96,331,2015,305,481,3046,0,17,70,13,6751
2015,4,Y.T.,0,0,12,11,3,31,0,0,21,105,0,6,0,189
2015,4,N.W.T.,0,0,21,14,16,54,5,42,153,55,19,0,0,379
2015,4,Nvt.,6,2,17,0,32,61,3,0,13,8,7,15,0,164
2016,1,N.L.,0,35,235,77,42,633,58,41,689,110,3,0,19,1942
2016,1,P.E.I.,16,0,125,97,10,175,10,0,137,29,2,1,5,607
2016,1,N.S.,302,175,0,429,60,1459,52,67,882,380,39,34,88,3967
2016,1,N.B.,117,96,588,0,233,889,14,80,567,195,13,16,15,2823
2016,1,Que.,21,27,140,394,0,3425,112,51,661,807,0,26,15,5679
2016,1,Ont.,626,208,1256,739,2628,0,1004,664,3721,3910,100,99,83,15038
2016,1,Man.,52,6,77,74,107,1096,0,617,967,994,29,17,18,4054
2016,1,Sask.,55,6,132,110,52,936,553,0,2659,1152,22,23,0,5700
2016,1,Alta.,705,173,1053,689,792,5001,912,2096,0,7832,25,202,28,19508
2016,1,B.C.,127,7,350,214,469,2839,392,570,4453,0,190,92,31,9734
2016,1,Y.T.,1,0,0,5,5,28,0,35,127,128,0,14,7,350
2016,1,N.W.T.,39,12,25,8,7,71,9,29,230,112,28,0,31,601
2016,1,Nvt.,41,2,38,36,26,97,50,9,25,24,2,31,0,381
2016,2,N.L.,0,41,451,175,59,739,78,8,546,253,13,60,17,2440
2016,2,P.E.I.,54,0,268,90,29,367,0,16,238,82,0,2,7,1153
2016,2,N.S.,278,146,0,579,282,1858,100,73,969,663,32,47,9,5036
2016,2,N.B.,117,157,690,0,512,1102,80,104,724,287,2,14,79,3868
2016,2,Que.,114,45,232,485,0,7192,193,91,1201,1261,41,35,26,10916
2016,2,Ont.,672,433,1997,721,3582,0,1191,895,5583,6377,171,158,119,21899
2016,2,Man.,77,10,162,93,186,1587,0,570,1287,1449,18,23,19,5481
2016,2,Sask.,75,19,85,20,116,1405,602,0,2813,1539,38,25,13,6750
2016,2,Alta.,785,188,1131,816,995,7003,919,2866,0,10502,139,150,29,25523
2016,2,B.C.,185,89,328,222,834,4480,609,675,5797,0,155,106,37,13517
2016,2,Y.T.,1,12,28,12,9,106,15,16,73,118,0,4,0,394
2016,2,N.W.T.,14,3,34,14,38,128,19,26,277,144,75,0,6,778
2016,2,Nvt.,25,2,34,10,55,161,18,29,5,15,4,17,0,375
2016,3,N.L.,0,19,297,120,45,697,25,28,522,190,0,0,22,1965
2016,3,P.E.I.,27,0,223,94,33,332,10,4,125,76,0,0,0,924
2016,3,N.S.,175,120,0,502,248,1746,106,107,736,430,23,20,3,4216
2016,3,N.B.,62,91,751,0,548,1067,38,44,536,165,0,5,4,3311
2016,3,Que.,38,31,248,567,0,6814,140,86,1188,1100,0,23,11,10246
2016,3,Ont.,511,232,1521,964,3630,0,996,804,4179,4889,25,111,42,17904
2016,3,Man.,45,0,135,87,196,1928,0,421,1110,1249,4,11,11,5197
2016,3,Sask.,13,0,113,62,113,1300,388,0,2546,1076,25,6,0,5642
2016,3,Alta.,426,198,994,716,1085,6878,769,1891,0,7718,87,150,0,20912
2016,3,B.C.,116,26,437,230,748,4590,404,575,5078,0,175,47,18,12444
2016,3,Y.T.,0,0,3,5,17,21,14,12,72,137,0,6,0,287
2016,3,N.W.T.,20,3,45,0,15,103,7,31,251,139,31,0,11,656
2016,3,Nvt.,10,4,13,23,26,90,7,8,10,31,0,16,0,238
2016,4,N.L.,0,15,149,55,46,359,44,0,245,30,6,0,6,955
2016,4,P.E.I.,17,0,51,37,12,97,0,1,62,54,0,0,0,331
2016,4,N.S.,82,59,0,301,59,694,20,18,388,252,0,0,13,1886
2016,4,N.B.,31,38,225,0,238,528,20,26,280,202,0,0,0,1588
2016,4,Que.,7,26,119,149,0,3178,86,38,394,556,0,24,12,4589
2016,4,Ont.,349,208,677,392,1706,0,612,339,2441,2574,55,30,22,9405
2016,4,Man.,8,5,52,22,34,829,0,287,667,561,31,11,0,2507
2016,4,Sask.,26,0,74,14,78,719,277,0,1525,664,11,6,0,3394
2016,4,Alta.,276,52,549,334,541,3231,590,1331,0,4735,25,90,5,11759
2016,4,B.C.,47,21,218,77,281,1940,258,359,2754,0,86,30,12,6083
2016,4,Y.T.,4,0,5,0,0,12,0,13,39,102,0,0,1,176
2016,4,N.W.T.,4,0,21,9,4,30,4,4,97,71,11,0,1,256
2016,4,Nvt.,26,3,0,0,9,42,8,0,5,0,0,9,0,102
2017,1,N.L.,0,26,286,111,36,590,20,70,685,126,6,57,40,2053
2017,1,P.E.I.,45,0,177,74,22,260,3,15,84,44,0,5,4,733
2017,1,N.S.,185,150,0,387,168,1143,67,64,754,269,0,68,8,3263
2017,1,N.B.,82,124,551,0,236,794,84,67,454,217,0,41,3,2653
2017,1,Que.,52,4,162,336,0,3248,82,25,512,587,54,11,6,5079
2017,1,Ont.,463,308,1564,1045,2795,0,938,816,4055,3824,46,99,86,16039
2017,1,Man.,72,7,90,73,108,1082,0,500,1027,879,9,15,18,3880
2017,1,Sask.,27,0,101,26,77,1164,461,0,2047,1017,15,7,11,4953
2017,1,Alta.,534,149,787,650,631,4816,806,1666,0,6926,192,247,24,17428
2017,1,B.C.,74,94,473,140,557,2995,446,431,4329,0,175,121,8,9843
2017,1,Y.T.,0,1,17,5,0,39,7,21,77,106,0,18,1,292
2017,1,N.W.T.,29,4,4,13,4,60,40,31,313,117,40,0,13,668
2017,1,Nvt.,29,0,33,7,6,78,40,9,5,23,0,19,0,249
2017,2,N.L.,0,79,443,122,94,910,63,35,646,204,0,0,29,2625
2017,2,P.E.I.,18,0,153,123,38,373,6,11,173,87,14,7,9,1012
2017,2,N.S.,249,220,0,625,219,1631,79,62,967,467,22,10,26,4577
2017,2,N.B.,120,124,628,0,362,927,79,87,481,155,22,37,2,3024
2017,2,Que.,91,68,293,495,0,6280,164,158,920,1260,37,45,72,9883
2017,2,Ont.,755,629,2113,963,4189,0,1201,933,4711,5795,165,124,119,21697
2017,2,Man.,54,0,76,73,203,1771,0,546,1234,1298,10,50,49,5364
2017,2,Sask.,51,40,73,65,110,1469,711,0,2923,1559,17,46,15,7079
2017,2,Alta.,798,131,1178,585,1008,6310,1031,2517,0,10102,125,197,68,24050
2017,2,B.C.,75,113,541,295,983,4990,593,743,6546,0,83,94,38,15094
2017,2,Y.T.,5,0,24,0,7,48,20,19,70,137,0,15,0,345
2017,2,N.W.T.,33,8,62,27,42,113,24,34,277,89,33,0,12,754
2017,2,Nvt.,7,14,32,10,63,111,36,21,50,9,17,31,0,401
2017,3,N.L.,0,36,335,168,129,636,65,13,633,175,0,0,0,2190
2017,3,P.E.I.,18,0,110,60,53,350,0,7,86,106,0,6,0,796
2017,3,N.S.,189,135,0,536,158,1400,67,12,605,366,0,27,7,3502
2017,3,N.B.,51,62,565,0,602,1076,40,46,443,234,0,24,0,3143
2017,3,Que.,31,58,293,448,0,5656,153,62,903,932,10,28,9,8583
2017,3,Ont.,479,250,1688,836,3431,0,915,690,3794,4031,15,81,66,16276
2017,3,Man.,43,0,104,60,246,1702,0,349,1140,1156,0,19,12,4831
2017,3,Sask.,15,19,84,45,117,1382,388,0,2277,1015,15,30,0,5387
2017,3,Alta.,429,61,827,504,844,5195,659,1464,0,6641,85,132,18,16859
2017,3,B.C.,116,67,445,263,760,3723,568,508,5375,0,95,139,17,12076
2017,3,Y.T.,0,1,9,9,11,28,4,10,90,51,0,7,0,220
2017,3,N.W.T.,4,0,35,4,34,55,0,16,208,65,9,0,11,441
2017,3,Nvt.,40,0,19,0,10,58,27,0,31,10,0,24,0,219
2017,4,N.L.,0,39,154,33,19,459,8,16,382,68,0,8,0,1186
2017,4,P.E.I.,2,0,84,94,0,259,5,3,91,85,0,0,0,623
2017,4,N.S.,81,65,0,260,152,879,4,68,591,100,0,0,14,2214
2017,4,N.B.,38,66,423,0,166,533,29,12,272,75,14,0,0,1628
2017,4,Que.,21,27,111,251,0,3162,43,53,382,660,0,16,10,4736
2017,4,Ont.,414,135,971,518,2377,0,611,454,2576,2712,81,51,0,10900
2017,4,Man.,15,0,29,39,37,1093,0,280,819,550,0,9,4,2875
2017,4,Sask.,36,0,66,71,129,799,262,0,1721,652,0,3,0,3739
2017,4,Alta.,232,83,478,393,558,3262,340,1049,0,4566,63,67,0,11091
2017,4,B.C.,84,82,285,92,477,2688,201,335,3108,0,80,0,0,7432
2017,4,Y.T.,0,1,11,0,0,55,4,0,45,93,0,2,0,211
2017,4,N.W.T.,4,7,17,7,3,75,14,4,95,79,21,0,0,326
2017,4,Nvt.,8,0,28,8,18,128,0,4,3,19,0,6,0,222
2018,1,N.L.,0,26,291,131,121,537,16,45,748,168,7,75,0,2165
2018,1,P.E.I.,24,0,136,74,13,276,0,6,116,41,4,5,0,695
2018,1,N.S.,167,46,0,500,223,1308,55,51,666,379,25,27,7,3454
2018,1,N.B.,96,116,590,0,350,791,44,13,414,157,0,0,20,2591
2018,1,Que.,69,31,130,332,0,3828,87,57,488,572,21,29,28,5672
2018,1,Ont.,530,321,1328,1092,3057,0,762,534,3456,3475,105,29,114,14803
2018,1,Man.,29,10,129,66,89,1409,0,595,944,910,5,22,21,4229
2018,1,Sask.,15,7,77,76,86,1054,430,0,2502,1140,14,11,0,5412
2018,1,Alta.,329,95,678,487,601,4048,628,1501,0,6308,84,281,25,15065
2018,1,B.C.,58,29,322,254,573,3077,401,459,5211,0,121,61,6,10572
2018,1,Y.T.,13,1,36,0,0,57,4,11,125,77,0,14,0,338
2018,1,N.W.T.,18,7,21,0,3,96,23,24,208,85,12,0,4,501
2018,1,Nvt.,50,0,32,7,21,101,4,9,11,6,0,32,0,273
2018,2,N.L.,0,55,438,188,39,931,32,38,901,277,25,0,176,3100
2018,2,P.E.I.,34,0,221,112,48,508,24,7,115,134,0,0,13,1216
2018,2,N.S.,194,224,0,769,200,1599,103,97,784,447,38,50,35,4540
2018,2,N.B.,119,115,832,0,541,1197,96,127,617,385,0,7,21,4057
2018,2,Que.,100,24,203,532,0,6313,121,141,1015,1256,42,12,60,9819
2018,2,Ont.,671,762,2103,1473,4565,0,1192,890,5755,6581,115,191,206,24504
2018,2,Man.,59,9,189,54,247,1819,0,682,1483,1351,42,19,25,5979
2018,2,Sask.,42,36,114,49,138,1566,545,0,3316,1640,30,58,55,7589
2018,2,Alta.,652,210,984,629,832,5555,987,2131,0,9791,108,150,74,22103
2018,2,B.C.,170,171,640,305,988,5298,746,675,6834,0,130,37,38,16032
2018,2,Y.T.,0,1,10,20,18,52,4,34,57,272,0,14,3,485
2018,2,N.W.T.,27,8,37,27,12,163,11,35,412,175,61,0,25,993
2018,2,Nvt.,92,9,46,24,21,191,44,35,23,33,11,29,0,558
2018,3,N.L.,0,22,273,86,114,624,7,33,607,80,9,5,10,1870
2018,3,P.E.I.,30,0,44,132,50,424,0,8,124,71,0,1,0,884
2018,3,N.S.,157,100,0,416,361,1418,65,21,556,270,5,33,0,3402
2018,3,N.B.,61,86,589,0,509,1163,41,29,433,157,0,0,0,3068
2018,3,Que.,25,10,222,442,0,5822,130,84,746,1061,45,23,32,8642
2018,3,Ont.,508,478,1813,1043,3518,0,875,508,3478,3899,18,96,18,16252
2018,3,Man.,20,10,76,46,179,1930,0,346,1029,1119,9,16,33,4813
2018,3,Sask.,18,15,90,24,107,1419,340,0,2559,1015,0,19,8,5614
2018,3,Alta.,382,121,735,495,842,4470,612,1276,0,5600,56,116,10,14715
2018,3,B.C.,98,106,518,244,836,3809,502,551,4690,0,165,102,10,11631
2018,3,Y.T.,0,9,5,0,13,66,0,13,99,109,0,9,6,329
2018,3,N.W.T.,16,9,30,16,19,160,0,23,159,118,7,0,8,565
2018,3,Nvt.,0,5,19,14,22,65,11,0,15,4,23,7,0,185
2018,4,N.L.,0,37,163,80,44,549,39,13,464,121,4,0,10,1524
2018,4,P.E.I.,9,0,46,89,6,234,5,0,100,19,0,2,0,510
2018,4,N.S.,61,54,0,267,94,724,17,42,391,228,11,0,0,1889
2018,4,N.B.,62,69,404,0,231,519,7,29,336,208,7,27,0,1899
2018,4,Que.,16,10,117,227,0,3619,65,48,611,556,14,25,15,5323
2018,4,Ont.,340,223,992,862,2369,0,635,381,2495,3214,89,103,57,11760
2018,4,Man.,20,0,53,4,74,1246,0,343,1015,492,4,35,2,3288
2018,4,Sask.,4,16,82,11,85,840,244,0,1762,714,12,11,0,3781
2018,4,Alta.,270,97,448,318,522,3203,441,992,0,4342,71,147,0,10851
2018,4,B.C.,55,27,289,125,529,2720,378,452,3518,0,114,50,16,8273
2018,4,Y.T.,0,0,0,13,0,26,8,21,51,88,0,3,0,210
2018,4,N.W.T.,0,0,18,0,11,48,32,5,135,69,12,0,3,333
2018,4,Nvt.,7,0,17,0,19,74,8,14,31,17,3,14,0,204
2019,1,N.L.,0,43,271,130,19,426,48,49,744,195,0,29,5,1959
2019,1,P.E.I.,19,0,173,50,45,260,4,0,32,76,0,1,0,660
2019,1,N.S.,155,102,0,657,138,1085,22,33,668,399,0,30,73,3362
2019,1,N.B.,101,95,516,0,292,551,54,30,344,101,12,6,24,2126
